query	qlen.bp	qtrans.aa	hit	hlen.aa
Mcavernosa15521-RA	3541	640	sp|Q9W6C5|PDC6I_XENLA	867
Mcavernosa15519-RA	2238	223	sp|Q552Z6|GTPA_DICDI	449
Mcavernosa15520-RA	1623	202	sp|A8HYJ1|TOC34_CHLRE	397
Mcavernosa15528-RA	3029	289	sp|Q3U4G3|XXLT1_MOUSE	392
Mcavernosa15541-RA	1050	280	sp|P34969|5HT7R_HUMAN	479
Mcavernosa15526-RA	727	195	sp|Q9NUU7|DD19A_HUMAN	478
Mcavernosa15536-RA	306	46	sp|Q60283|Y3524_METJA	259
Mcavernosa15534-RA	3245	251	sp|Q96DX5|ASB9_HUMAN	294
Mcavernosa15542-RA	1806	188	sp|Q9BQQ7|RTP3_HUMAN	232
Mcavernosa15539-RA	593	141	sp|Q55GJ6|PSB6_DICDI	214
Mcavernosa15527-RA	622	183	sp|P82649|RT22_BOVIN	359
Mcavernosa15545-RA	1642	147	sp|Q89AN3|DPO3E_BUCBP	245
Mcavernosa15543-RA	945	147	sp|P13267|DPO3_BACSU	1437
Mcavernosa15552-RA	543	161	sp|Q08CS6|MOXD2_DANRE	572
Mcavernosa15553-RA	2441	160	sp|P23175|RASH_MSVNS	189
Mcavernosa15558-RA	438	66	sp|P18890|RHG39_RAT	101
Mcavernosa15565-RA	1089	264	sp|P38487|CREA_BACB0	411
Mcavernosa15566-RA	1263	385	sp|P19213|CREA_FLASU	403
Mcavernosa15554-RA	1140	264	sp|B5XBP5|CA074_SALSA	268
Mcavernosa15557-RA	1826	384	sp|Q9C0H5|RHG39_HUMAN	1083
Mcavernosa15559-RA	752	209	sp|Q5R5L7|ARRD3_PONAB	414
Mcavernosa15560-RA	2249	308	sp|Q6TXF1|ARRD3_RAT	414
Mcavernosa15562-RA	1923	277	sp|Q8NCT1|ARRD4_HUMAN	418
Mcavernosa15561-RA	1085	299	sp|Q7TPQ9|ARRD3_MOUSE	414
Mcavernosa15578-RA	3825	270	sp|Q9H3M7|TXNIP_HUMAN	391
Mcavernosa15579-RA	1480	205	sp|Q924T3|XRCC4_MOUSE	326
Mcavernosa15580-RA	1266	400	sp|P19213|CREA_FLASU	403
Mcavernosa15585-RA	2739	497	sp|Q8R4C2|RUFY2_MOUSE	606
Mcavernosa15584-RA	1721	162	sp|F1RWC3|CUBN_PIG	3625
Mcavernosa15586-RA	1539	254	sp|P76482|YFBL_ECOLI	323
Mcavernosa15587-RA	2194	362	sp|Q17LW0|MYO7A_AEDAE	2163
Mcavernosa15590-RA	961	174	sp|Q5RAS8|TM199_PONAB	208
Mcavernosa15588-RA	1234	381	sp|Q28970|MYO7A_PIG	566
Mcavernosa15595-RA	1362	362	sp|P0DPA6|PSID_PSICU	439
Mcavernosa15598-RA	759	181	sp|Q9BXU1|STK31_HUMAN	1019
Mcavernosa15600-RA	1068	328	sp|Q99MW1|STK31_MOUSE	1018
Mcavernosa15597-RA	2928	156	sp|P52948|NUP98_HUMAN	1817
Mcavernosa15604-RA	1055	255	sp|Q66H59|NPL_RAT	320
Mcavernosa15601-RA	348	54	sp|Q7T0V2|LTR3A_XENLA	123
Mcavernosa15608-RA	1156	238	sp|Q5I0S6|ATG3_XENTR	312
Mcavernosa15602-RA	816	272	sp|O42574|ADRB1_XENLA	385
Mcavernosa15614-RA	721	148	sp|Q95216|HLTF_RABIT	1005
Mcavernosa15617-RA	1509	347	sp|A7MBP4|IFT46_DANRE	384
Mcavernosa15619-RA	1109	225	sp|P38117|ETFB_HUMAN	255
Mcavernosa15612-RA	1183	367	sp|Q5RKI1|IF4A2_RAT	407
Mcavernosa15616-RA	1371	414	sp|Q6PCN7|HLTF_MOUSE	1003
Mcavernosa15618-RA	1092	124	sp|A8KB59|CC153_DANRE	202
Mcavernosa15620-RA	1260	169	sp|Q8BV66|IFI44_MOUSE	422
Mcavernosa15615-RA	201	65	sp|Q14527|HLTF_HUMAN	1009
Mcavernosa15631-RA	657	213	sp|Q64731|FOXL1_MOUSE	336
Mcavernosa15632-RA	1173	125	sp|Q9PVY8|FXC2B_XENLA	461
Mcavernosa15638-RA	1044	56	sp|P0CP46|PABP_CRYNJ	673
Mcavernosa15635-RA	2302	419	sp|Q6PIF6|MYO7B_HUMAN	2116
Mcavernosa15636-RA	2022	94	sp|Q7TSH4|CP110_MOUSE	1004
Mcavernosa15641-RA	1254	114	sp|P59672|ANS1A_MOUSE	1150
Mcavernosa15640-RA	2139	618	sp|Q5XK83|MCM4A_XENLA	858
Mcavernosa15646-RA	654	103	sp|Q12946|FOXF1_HUMAN	379
Mcavernosa15649-RA	2415	41	sp|Q9FK27|FB342_ARATH	336
Mcavernosa15645-RA	1751	95	sp|O70220|FOXQ1_MOUSE	400
Mcavernosa15650-RA	2813	91	sp|Q8IPJ3|LUBEL_DROME	2892
Mcavernosa15642-RA	1616	284	sp|Q8K3X3|GMDS_CRIGR	372
Mcavernosa15648-RA	2448	41	sp|Q9FK27|FB342_ARATH	336
Mcavernosa15651-RA	2256	40	sp|Q9FK27|FB342_ARATH	336
Mcavernosa15647-RA	1446	139	sp|Q6NVT7|FOXC2_XENTR	464
Mcavernosa15653-RA	1722	543	sp|Q5NDE7|PMGT2_XENLA	578
Mcavernosa15658-RA	2621	511	sp|Q8R3L2|TCF25_MOUSE	676
Mcavernosa15655-RA	5158	885	sp|Q64701|RBL1_MOUSE	1063
Mcavernosa15652-RA	4215	1033	sp|Q96EP0|RNF31_HUMAN	1072
Mcavernosa15660-RA	4792	1471	sp|Q9P2E3|ZNFX1_HUMAN	1918
Mcavernosa15656-RA	2790	698	sp|P54802|ANAG_HUMAN	743
Mcavernosa15661-RA	5989	1485	sp|Q8R151|ZNFX1_MOUSE	1909
Mcavernosa15670-RA	933	177	sp|Q9NRL3|STRN4_HUMAN	753
Mcavernosa15668-RA	3543	420	sp|Q9ERG2|STRN3_MOUSE	796
Mcavernosa15675-RA	1787	402	sp|Q8BGQ1|SPE39_MOUSE	491
Mcavernosa15679-RA	1735	520	sp|O89016|ABCD4_MOUSE	606
Mcavernosa15680-RA	903	291	sp|O14678|ABCD4_HUMAN	606
Mcavernosa15682-RA	585	192	sp|O14678|ABCD4_HUMAN	606
Mcavernosa15683-RA	1183	109	sp|Q7T293|SDE2_DANRE	467
Mcavernosa15687-RA	408	104	sp|Q8IWP9|CC28A_HUMAN	274
Mcavernosa15692-RA	540	85	sp|P16423|POLR_DROME	1057
Mcavernosa15700-RA	738	40	sp|O13016|PTN1_CHICK	434
Mcavernosa15702-RA	2185	617	sp|Q5R5J1|PCKGC_PONAB	622
Mcavernosa15696-RA	789	115	sp|Q7LHG5|YI31B_YEAST	1498
Mcavernosa15703-RA	2228	602	sp|Q16822|PCKGM_HUMAN	640
Mcavernosa15707-RA	1935	321	sp|Q15276|RABE1_HUMAN	862
Mcavernosa15705-RA	2920	477	sp|Q8N5S9|KKCC1_HUMAN	505
Mcavernosa15706-RA	1201	280	sp|P54797|TNG2_MOUSE	276
Mcavernosa15712-RA	2824	261	sp|Q2NKJ3|CTC1_HUMAN	1217
Mcavernosa15713-RA	678	147	sp|A0JMF1|CTC1_DANRE	1205
Mcavernosa15704-RA	1380	217	sp|P70059|TRY2_XENLA	244
Mcavernosa15714-RA	753	184	sp|Q5SUQ9|CTC1_MOUSE	1212
Mcavernosa15715-RA	10694	3439	sp|Q21313|EPI1_CAEEL	3672
Mcavernosa15718-RA	2445	352	sp|Q501Q9|MK15_XENLA	586
Mcavernosa15724-RA	3757	283	sp|P00973|OAS1_HUMAN	400
Mcavernosa15720-RA	1611	385	sp|Q96F81|DISP1_HUMAN	1524
Mcavernosa15719-RA	1269	352	sp|Q6R5J2|DISP1_DANRE	1464
Mcavernosa15721-RA	249	79	sp|Q501Q9|MK15_XENLA	586
Mcavernosa15722-RA	1761	196	sp|Q8VDP6|CDIPT_MOUSE	213
Mcavernosa15730-RA	919	273	sp|Q5HYK3|COQ5_HUMAN	327
Mcavernosa15723-RA	633	167	sp|P51538|CP3A9_RAT	503
Mcavernosa15729-RA	807	89	sp|Q78P75|DYL2_RAT	89
Mcavernosa15738-RA	2147	283	sp|Q9BQS2|SYT15_HUMAN	421
Mcavernosa15741-RA	336	92	sp|B2RVL6|ZCH24_MOUSE	241
Mcavernosa15731-RA	2996	290	sp|Q8BLD6|ANR55_MOUSE	626
Mcavernosa15734-RA	369	46	sp|Q16629|SRSF7_HUMAN	238
Mcavernosa15737-RA	1081	330	sp|O43581|SYT7_HUMAN	403
Mcavernosa15733-RA	1014	305	sp|Q8VDH1|FBX21_MOUSE	627
Mcavernosa15745-RA	674	70	sp|B2RVL6|ZCH24_MOUSE	241
Mcavernosa15740-RA	2827	844	sp|Q6INU3|PDLI7_XENLA	421
Mcavernosa15735-RA	758	149	sp|Q9BQS2|SYT15_HUMAN	421
Mcavernosa15749-RA	3339	141	sp|Q9NZM4|BICRA_HUMAN	1560
Mcavernosa15748-RA	2317	434	sp|Q9BYT1|S17A9_HUMAN	436
Mcavernosa15747-RA	804	250	sp|Q63ZI0|KCNK9_XENLA	374
Mcavernosa15760-RA	660	191	sp|Q0VCJ7|RERG_BOVIN	199
Mcavernosa15755-RA	4770	89	sp|P28738|KIF5C_MOUSE	956
Mcavernosa15757-RA	219	63	sp|Q9Y496|KIF3A_HUMAN	699
Mcavernosa15756-RA	312	98	sp|O60333|KIF1B_HUMAN	1816
Mcavernosa15772-RA	5676	870	sp|C8YR32|LOXH1_MOUSE	2068
Mcavernosa15775-RA	666	102	sp|F6S9E6|DAAF3_XENTR	449
Mcavernosa15773-RA	7648	223	sp|A2ARZ3|FSIP2_MOUSE	6995
Mcavernosa15777-RA	625	175	sp|Q32NQ7|DAAF3_XENLA	485
Mcavernosa15789-RA	1254	185	sp|B9F655|PIRL7_ORYSJ	262
Mcavernosa15784-RA	427	113	sp|Q62896|BET1_RAT	118
Mcavernosa15786-RA	6333	781	sp|F1M3L7|EPS8_RAT	822
Mcavernosa15780-RA	1859	149	sp|P37198|NUP62_HUMAN	522
Mcavernosa15790-RA	1122	361	sp|Q9BTT6|LRRC1_HUMAN	524
Mcavernosa15785-RA	1572	70	sp|Q5EA01|B4GA1_BOVIN	415
Mcavernosa15795-RA	1264	209	sp|P54317|LIPR2_HUMAN	469
Mcavernosa15783-RA	1425	370	sp|O75600|KBL_HUMAN	419
Mcavernosa15794-RA	690	210	sp|P54317|LIPR2_HUMAN	469
Mcavernosa15782-RA	2193	338	sp|E9Q5R7|NAL12_MOUSE	1054
Mcavernosa15804-RA	1963	637	sp|Q3SZD5|DCA15_BOVIN	600
Mcavernosa15802-RA	1200	120	sp|Q8WR51|OFUT2_CAEEL	424
Mcavernosa15801-RA	2247	678	sp|Q9VH19|LMLN_DROME	683
Mcavernosa15803-RA	1168	352	sp|Q90511|EI2BB_TAKRU	355
Mcavernosa15815-RA	1103	325	sp|A5PF61|LEG1A_DANRE	364
Mcavernosa15807-RA	6744	1944	sp|Q63ZW7|INADL_MOUSE	1834
Mcavernosa15811-RA	932	207	sp|Q9H867|MT21D_HUMAN	229
Mcavernosa15809-RA	648	179	sp|O08795|GLU2B_MOUSE	521
Mcavernosa15810-RA	1409	128	sp|Q28034|GLU2B_BOVIN	533
Mcavernosa15812-RA	3492	585	sp|Q5ZKV8|KIF2A_CHICK	706
Mcavernosa15808-RA	3046	245	sp|Q95J56|DJC14_BOVIN	699
Mcavernosa15814-RA	744	189	sp|Q8R5I0|KCNKF_RAT	318
Mcavernosa15817-RA	3606	231	sp|Q9HCJ3|RAVR2_HUMAN	691
Mcavernosa15820-RA	1176	234	sp|A7TNL7|NCB5R_VANPO	285
Mcavernosa15816-RA	1065	154	sp|C9JTQ0|ANR63_HUMAN	380
Mcavernosa15819-RA	826	256	sp|Q9JII6|AK1A1_MOUSE	325
Mcavernosa15834-RA	558	82	sp|B2RVL6|ZCH24_MOUSE	241
Mcavernosa15831-RA	683	118	sp|P24369|PPIB_MOUSE	216
Mcavernosa15826-RA	2368	467	sp|Q68CR1|SE1L3_HUMAN	1132
Mcavernosa15830-RA	932	165	sp|P34694|TF3A_ANAAE	339
Mcavernosa15832-RA	820	233	sp|Q9ASS6|PNSL5_ARATH	259
Mcavernosa15836-RA	396	101	sp|B5XE27|ENSA_SALSA	115
Mcavernosa15838-RA	522	100	sp|P80311|PPIB_BOVIN	216
Mcavernosa15835-RA	2419	342	sp|Q6AX53|GLMPA_XENLA	405
Mcavernosa15825-RA	1513	360	sp|P04274|ADRB2_MESAU	418
Mcavernosa15841-RA	609	129	sp|P18614|ITA1_RAT	1180
Mcavernosa15837-RA	1147	209	sp|P23284|PPIB_HUMAN	216
Mcavernosa15842-RA	651	198	sp|O89029|MATN4_MOUSE	624
Mcavernosa15828-RA	783	66	sp|Q3KRG3|TSR2_DANRE	181
Mcavernosa15827-RA	995	73	sp|Q6DFN1|NDUF3_XENTR	183
Mcavernosa15829-RA	579	58	sp|Q9NWZ8|GEMI8_HUMAN	242
Mcavernosa15849-RA	277	45	sp|P62321|RUXF_XENLA	86
Mcavernosa15851-RA	2555	486	sp|Q4R8V8|CP100_MACFA	608
Mcavernosa15856-RA	906	104	sp|P84339|CALM_AGABI	149
Mcavernosa15852-RA	849	283	sp|A7RX26|HUTI_NEMVE	429
Mcavernosa15855-RA	1191	362	sp|Q8BKE9|IFT74_MOUSE	600
Mcavernosa15862-RA	702	166	sp|Q965M2|SMA10_CAEEL	881
Mcavernosa15861-RA	276	74	sp|Q9VBW3|CAD96_DROME	773
Mcavernosa15864-RA	1688	88	sp|Q9EQS9|IGDC4_MOUSE	1252
Mcavernosa15877-RA	1493	338	sp|Q6GLW8|FSP1_XENLA	374
Mcavernosa15873-RA	662	144	sp|Q8R4V5|OIT3_MOUSE	546
Mcavernosa15858-RA	1399	192	sp|Q68CZ6|HAUS3_HUMAN	603
Mcavernosa15871-RA	741	103	sp|A1KZ92|PXDNL_HUMAN	1463
Mcavernosa15870-RA	869	280	sp|Q9Y6N7|ROBO1_HUMAN	1651
Mcavernosa15875-RA	1035	275	sp|A0NLY7|ISAHY_LABAI	263
Mcavernosa15876-RA	864	263	sp|Q1LUM3|ENDUC_DANRE	309
Mcavernosa15865-RA	309	74	sp|Q9EQS9|IGDC4_MOUSE	1252
Mcavernosa15891-RA	1286	91	sp|P97762|RP9_MOUSE	213
Mcavernosa15889-RA	1464	454	sp|Q68F38|VAC14_XENLA	782
Mcavernosa15890-RA	704	116	sp|P52504|NDUS6_RAT	116
Mcavernosa15887-RA	1933	617	sp|Q5ZIW5|VAC14_CHICK	780
Mcavernosa15892-RA	405	132	sp|O96102|CALM_PHYPO	149
Mcavernosa15896-RA	4039	1305	sp|Q9Y2L5|TPPC8_HUMAN	1435
Mcavernosa15898-RA	1384	233	sp|Q9Y2L5|TPPC8_HUMAN	1435
Mcavernosa15894-RA	891	149	sp|O96081|CALMB_HALRO	149
Mcavernosa15895-RA	621	147	sp|P24044|CALM_PLAFA	149
Mcavernosa15910-RA	1036	199	sp|Q70Z53|F10C1_HUMAN	315
Mcavernosa15911-RA	932	171	sp|B5FYQ0|ARL3_TAEGU	182
Mcavernosa15918-RA	2286	399	sp|Q9DBF7|CWC25_MOUSE	416
Mcavernosa15925-RA	2566	475	sp|Q9QYC7|VKGC_MOUSE	757
Mcavernosa15913-RA	972	319	sp|P55202|ANPRB_ANGJA	1050
Mcavernosa15922-RA	2415	436	sp|Q7ZVN5|SRP54_DANRE	504
Mcavernosa15912-RA	3086	693	sp|Q5RA22|5NTC_PONAB	561
Mcavernosa15921-RA	435	144	sp|Q90YV7|RL11_ICTPU	178
Mcavernosa15920-RA	587	108	sp|D3ZUM2|SARM1_RAT	724
Mcavernosa15914-RA	432	142	sp|Q8UVC3|INVS_CHICK	1106
Mcavernosa15916-RA	699	124	sp|Q8UVC3|INVS_CHICK	1106
Mcavernosa15930-RA	4303	1311	sp|Q2EMV9|PAR14_MOUSE	1817
Mcavernosa15928-RA	1639	303	sp|Q5VYX0|RNLS_HUMAN	342
Mcavernosa15926-RA	9771	2581	sp|Q8IZQ1|WDFY3_HUMAN	3526
Mcavernosa15929-RA	4170	262	sp|Q62417|SRBS1_MOUSE	1290
Mcavernosa15939-RA	4040	374	sp|Q76HN1|HYAL1_RAT	449
Mcavernosa15938-RA	8893	121	sp|Q8N556|AFAP1_HUMAN	730
Mcavernosa15941-RA	2639	339	sp|Q9EPS3|GLCE_MOUSE	618
Mcavernosa15940-RA	896	248	sp|O18756|GLCE_BOVIN	617
Mcavernosa15942-RA	4384	440	sp|Q9P2R6|RERE_HUMAN	1566
Mcavernosa15934-RA	4862	104	sp|O88783|FA5_MOUSE	2183
Mcavernosa15932-RA	1545	512	sp|Q3LIE5|ADPRM_HUMAN	342
Mcavernosa15955-RA	2013	654	sp|P18581|CTR2_MOUSE	657
Mcavernosa15954-RA	1801	288	sp|Q17RD7|SYT16_HUMAN	645
Mcavernosa15952-RA	1613	292	sp|Q17RD7|SYT16_HUMAN	645
Mcavernosa15944-RA	273	68	sp|Q5R4Q3|SEC62_PONAB	399
Mcavernosa15958-RA	1584	485	sp|Q6DCE8|CTR2_XENLA	622
Mcavernosa15964-RA	1086	201	sp|P27105|STOM_HUMAN	288
Mcavernosa15962-RA	1080	330	sp|Q9YHY6|CND1_XENLA	1364
Mcavernosa15963-RA	2272	278	sp|Q27433|MEC2_CAEEL	481
Mcavernosa15969-RA	2011	187	sp|Q95153|BRCA1_CANLF	1878
Mcavernosa15961-RA	2128	578	sp|Q09143|SL7A1_MOUSE	622
Mcavernosa15965-RA	1147	205	sp|Q6DHJ3|NVD_DANRE	460
Mcavernosa15968-RA	534	175	sp|Q6DHJ3|NVD_DANRE	460
Mcavernosa15973-RA	798	261	sp|Q2HJ54|PIPNA_BOVIN	270
Mcavernosa15975-RA	1906	475	sp|Q767L0|ABCF1_PIG	807
Mcavernosa15977-RA	1024	241	sp|Q27433|MEC2_CAEEL	481
Mcavernosa15974-RA	788	193	sp|Q5BJI9|SPCS2_DANRE	201
Mcavernosa15988-RA	816	250	sp|O14733|MP2K7_HUMAN	419
Mcavernosa15984-RA	1706	82	sp|O01761|UNC89_CAEEL	8081
Mcavernosa15998-RA	1834	486	sp|Q54G14|Y0266_DICDI	1081
Mcavernosa15985-RA	1497	470	sp|Q6TDP4|KLH17_HUMAN	642
Mcavernosa15996-RA	2329	339	sp|P59723|HIF1N_DANRE	344
Mcavernosa15995-RA	1486	295	sp|P0C605|KGP1_MOUSE	671
Mcavernosa15993-RA	786	170	sp|Q9QXH4|ITAX_MOUSE	1169
Mcavernosa15994-RA	1948	296	sp|P32023|KGP25_DROME	934
Mcavernosa15992-RA	323	38	sp|P70445|4EBP2_MOUSE	120
Mcavernosa15986-RA	1869	239	sp|A6QLU6|AGRD1_BOVIN	902
Mcavernosa16004-RA	2620	160	sp|P50637|TSPO_MOUSE	169
Mcavernosa16006-RA	1270	247	sp|Q13163|MP2K5_HUMAN	448
Mcavernosa16001-RA	1250	113	sp|O43493|TGON2_HUMAN	437
Mcavernosa16014-RA	4906	1544	sp|Q6P1E8|EFCB6_MOUSE	1516
Mcavernosa16000-RA	462	60	sp|B7S4N9|VKT_OXYSC	88
Mcavernosa16008-RA	2515	535	sp|Q6A078|CE290_MOUSE	2472
Mcavernosa16011-RA	3487	803	sp|Q6P2B1|TNPO3_MOUSE	923
Mcavernosa16010-RA	4779	1514	sp|Q6A078|CE290_MOUSE	2472
Mcavernosa16016-RA	375	107	sp|O62826|TRPC2_BOVIN	432
Mcavernosa16020-RA	828	199	sp|Q99MP8|BRAP_MOUSE	591
Mcavernosa16023-RA	1070	198	sp|A7SXK3|TMED_NEMVE	203
Mcavernosa16017-RA	459	94	sp|Q99999|G3ST1_HUMAN	423
Mcavernosa16018-RA	837	242	sp|Q9JHE4|G3ST1_MOUSE	423
Mcavernosa16019-RA	550	157	sp|A7T1N0|TMP2L_NEMVE	1551
Mcavernosa16025-RA	2320	398	sp|Q7ZXK9|NLE1_XENLA	476
Mcavernosa16026-RA	4699	611	sp|P23978|SC6A1_RAT	599
Mcavernosa16022-RA	7479	2218	sp|Q99PV0|PRP8_MOUSE	2335
Mcavernosa16031-RA	687	229	sp|Q9NRP7|STK36_HUMAN	1315
Mcavernosa16028-RA	2506	235	sp|Q9NRP7|STK36_HUMAN	1315
Mcavernosa16024-RA	645	147	sp|Q9CQL5|RM18_MOUSE	180
Mcavernosa16032-RA	958	47	sp|Q02427|RBP1_DROME	144
Mcavernosa16021-RA	318	48	sp|Q99MP8|BRAP_MOUSE	591
Mcavernosa16033-RA	228	52	sp|Q02427|RBP1_DROME	144
Mcavernosa16036-RA	741	226	sp|P81623|ERP29_BOVIN	258
Mcavernosa16048-RA	549	152	sp|Q14032|BAAT_HUMAN	418
Mcavernosa16041-RA	1873	337	sp|Q5FYB0|ARSJ_HUMAN	599
Mcavernosa16044-RA	2789	702	sp|Q98SP7|BBS2_DANRE	715
Mcavernosa16040-RA	375	118	sp|Q96BD0|SO4A1_HUMAN	722
Mcavernosa16046-RA	1188	392	sp|Q14032|BAAT_HUMAN	418
Mcavernosa16043-RA	1323	344	sp|P48972|MYBB_MOUSE	704
Mcavernosa16037-RA	1622	536	sp|Q96BD0|SO4A1_HUMAN	722
Mcavernosa16034-RA	936	299	sp|Q99N01|SO4A1_RAT	723
Mcavernosa16047-RA	879	290	sp|A2AKK5|ACNT1_MOUSE	416
Mcavernosa16042-RA	972	133	sp|P10242|MYB_HUMAN	640
Mcavernosa16049-RA	1269	415	sp|Q14032|BAAT_HUMAN	418
Mcavernosa16050-RA	1278	414	sp|Q14032|BAAT_HUMAN	418
Mcavernosa16035-RA	390	108	sp|Q92959|SO2A1_HUMAN	643
Mcavernosa16054-RA	4236	450	sp|Q5RJA1|RFX6_DANRE	848
Mcavernosa16051-RA	1187	210	sp|Q95X35|MPPE1_CAEEL	365
Mcavernosa16059-RA	813	139	sp|Q20201|SOX3_CAEEL	212
Mcavernosa16055-RA	345	115	sp|Q8INF0|GCY8E_DROME	1097
Mcavernosa16056-RA	1353	443	sp|Q8INF0|GCY8E_DROME	1097
Mcavernosa16071-RA	315	93	sp|P17221|FEM1_CAEEL	656
Mcavernosa16070-RA	210	62	sp|P17221|FEM1_CAEEL	656
Mcavernosa16066-RA	555	167	sp|P17221|FEM1_CAEEL	656
Mcavernosa16061-RA	1005	266	sp|Q8INF0|GCY8E_DROME	1097
Mcavernosa16073-RA	719	126	sp|P84173|PHB_CHICK	272
Mcavernosa16084-RA	1919	58	sp|P97360|ETV6_MOUSE	485
Mcavernosa16087-RA	1936	305	sp|Q54VJ1|BLML2_DICDI	548
Mcavernosa16081-RA	2331	536	sp|Q9NVU7|SDA1_HUMAN	687
Mcavernosa16079-RA	1021	256	sp|A6QQL0|S15A4_BOVIN	566
Mcavernosa16080-RA	666	136	sp|Q8N697|S15A4_HUMAN	577
Mcavernosa16094-RA	1803	164	sp|O44510|MOCS3_CAEEL	402
Mcavernosa16077-RA	1707	110	sp|Q9ERI6|RDH14_MOUSE	334
Mcavernosa16078-RA	504	144	sp|A2RVM0|TIC32_ARATH	322
Mcavernosa16105-RA	1152	188	sp|Q1LVN8|SELO1_DANRE	692
Mcavernosa16104-RA	990	318	sp|Q1LVN8|SELO1_DANRE	692
Mcavernosa16100-RA	495	161	sp|Q9DBC0|SELO_MOUSE	667
Mcavernosa16112-RA	879	275	sp|Q64409|CP3AH_CAVPO	503
Mcavernosa16111-RA	387	124	sp|P49430|THAS_RAT	533
Mcavernosa16115-RA	2631	634	sp|P15690|NDUS1_BOVIN	727
Mcavernosa16113-RA	1227	341	sp|Q1LVN8|SELO1_DANRE	692
Mcavernosa16114-RA	867	215	sp|Q498T4|RM02_RAT	304
Mcavernosa16118-RA	518	137	sp|Q8HXX1|MUTA_MACFA	750
Mcavernosa16117-RA	1582	393	sp|P16332|MUTA_MOUSE	748
Mcavernosa16129-RA	1830	74	sp|Q5SZT7|NKAPL_MOUSE	395
Mcavernosa16128-RA	1764	140	sp|Q9D2X0|ANR39_MOUSE	183
Mcavernosa16137-RA	201	62	sp|Q6GP95|GLPK5_XENLA	479
Mcavernosa16148-RA	434	129	sp|O73874|EFNB2_DANRE	332
Mcavernosa16144-RA	600	104	sp|Q80XL6|ACD11_MOUSE	779
Mcavernosa16146-RA	216	57	sp|Q5R778|ACD11_PONAB	781
Mcavernosa16150-RA	3585	530	sp|Q6PEI7|PYRG1_DANRE	591
Mcavernosa16152-RA	2567	654	sp|Q9Y5B6|PAXB1_HUMAN	917
Mcavernosa16153-RA	4455	1399	sp|Q9QY06|MYO9B_MOUSE	2114
Mcavernosa16151-RA	1579	155	sp|Q9BY27|DGC6L_HUMAN	220
Mcavernosa16169-RA	2717	767	sp|Q6RI86|TRPA1_RAT	1125
Mcavernosa16167-RA	1397	321	sp|Q7Z020|TRPA1_DROME	1197
Mcavernosa16166-RA	1248	409	sp|Q12955|ANK3_HUMAN	4377
Mcavernosa16168-RA	681	152	sp|Q8NFD2|ANKK1_HUMAN	765
Mcavernosa16165-RA	1401	392	sp|G5E8K5|ANK3_MOUSE	1961
Mcavernosa16160-RA	4155	847	sp|Q6RI86|TRPA1_RAT	1125
Mcavernosa16156-RA	1180	180	sp|Q5FWR0|SMRCD_XENTR	1003
Mcavernosa16157-RA	1059	353	sp|Q04692|SMRCD_MOUSE	1021
Mcavernosa16161-RA	1599	448	sp|O75762|TRPA1_HUMAN	1119
Mcavernosa16164-RA	936	267	sp|G5E8K5|ANK3_MOUSE	1961
Mcavernosa16163-RA	2169	705	sp|O75762|TRPA1_HUMAN	1119
Mcavernosa16159-RA	405	39	sp|D3Z9Z9|SMRCD_RAT	1024
Mcavernosa16162-RA	1233	409	sp|G5E8K5|ANK3_MOUSE	1961
Mcavernosa16177-RA	2661	575	sp|B2GV47|RADX_RAT	844
Mcavernosa16175-RA	1434	421	sp|P53603|FTCD_PIG	541
Mcavernosa16171-RA	654	79	sp|Q32PP9|SOX14_DANRE	238
Mcavernosa16180-RA	783	235	sp|Q9UKA2|FBXL4_HUMAN	621
Mcavernosa16179-RA	3014	518	sp|Q6WV17|GALT5_DROME	630
Mcavernosa16178-RA	2178	505	sp|Q8NCL4|GALT6_HUMAN	622
Mcavernosa16183-RA	1339	184	sp|Q0VD31|FBXL4_BOVIN	621
Mcavernosa16187-RA	9790	2273	sp|Q13439|GOGA4_HUMAN	2230
Mcavernosa16185-RA	849	247	sp|Q5BLE8|RETST_DANRE	607
Mcavernosa16186-RA	1815	591	sp|Q63598|PLST_RAT	630
Mcavernosa16192-RA	2097	624	sp|P16423|POLR_DROME	1057
Mcavernosa16197-RA	2319	210	sp|P11369|LORF2_MOUSE	1281
Mcavernosa16199-RA	318	84	sp|A5PJX7|S6A13_BOVIN	602
Mcavernosa05261-RA	1699	89	sp|Q8IVM0|CCD50_HUMAN	306
Mcavernosa05275-RA	1930	166	sp|A2A891|CMTA1_MOUSE	1682
Mcavernosa05272-RA	1577	479	sp|Q58E76|ATD3A_XENLA	593
Mcavernosa05266-RA	1457	293	sp|Q8K2A8|ALG3_MOUSE	438
Mcavernosa05262-RA	1805	107	sp|Q9XT54|PDE6D_CANLF	150
Mcavernosa05267-RA	278	65	sp|Q92685|ALG3_HUMAN	438
Mcavernosa05277-RA	1032	100	sp|Q12950|FOXD4_HUMAN	439
Mcavernosa05287-RA	11209	2981	sp|E9QAM5|HELZ2_MOUSE	2947
Mcavernosa05285-RA	3204	1039	sp|Q9BYK8|HELZ2_HUMAN	2649
Mcavernosa05284-RA	651	194	sp|Q9BYK8|HELZ2_HUMAN	2649
Mcavernosa05283-RA	696	223	sp|Q9BYK8|HELZ2_HUMAN	2649
Mcavernosa05290-RA	786	199	sp|O70340|NPTX2_MOUSE	429
