query	qlen.bp	qtrans.aa	hit	hlen.aa
comp204098_c0_seq1	532	175	sp|E7F6F9|KLHL3_DANRE	601
comp213875_c0_seq1	507	93	sp|P39014|MET30_YEAST	640
comp192036_c0_seq2	670	122	sp|P07439|LEC3_MEGRO	162
comp182136_c0_seq1	933	203	sp|P17972|KCNAW_DROME	498
comp202697_c0_seq1	368	103	sp|Q7M3S9|RNGB_DICDI	943
comp186335_c0_seq4	279	46	sp|Q9BDJ5|VNN1_PIG	513
comp181140_c0_seq1	1013	290	sp|Q9BWV3|CDAC1_HUMAN	514
comp180894_c0_seq1	463	129	sp|Q9NZJ4|SACS_HUMAN	4579
comp210656_c0_seq1	326	44	sp|Q5F4A1|G2E3_CHICK	742
comp197653_c0_seq1	292	57	sp|Q9BZE3|BARH1_HUMAN	327
comp216742_c0_seq1	331	77	sp|Q8UVY2|BRX1_XENLA	339
comp182048_c0_seq1	612	114	sp|O15973|OPSD1_MIZYE	499
comp194348_c0_seq1	322	103	sp|Q0P4U8|SMAL1_XENTR	942
comp196696_c0_seq2	970	322	sp|P30975|TLR2_DROME	519
comp188270_c0_seq1	581	112	sp|Q9M2U3|ALPL_ARATH	406
comp177522_c0_seq1	400	117	sp|P04800|CP3A1_RAT	504
comp210177_c0_seq1	272	90	sp|P62282|RS11_RAT	158
comp187613_c0_seq1	236	58	sp|Q8N8R3|MCATL_HUMAN	303
comp213780_c0_seq1	653	94	sp|G4MM92|CEL6A_MAGO7	487
comp182104_c0_seq1	788	206	sp|Q5RJY2|G2E3_MOUSE	716
comp191053_c0_seq1	568	96	sp|J3SBP3|PDE2_CROAD	810
comp213889_c0_seq1	505	152	sp|P0CT43|TF28_SCHPO	1333
comp193862_c0_seq1	434	70	sp|Q17551|RPM1_CAEEL	3766
comp188287_c0_seq1	319	100	sp|Q4VC17|ATS18_MOUSE	1219
comp186335_c0_seq2	365	120	sp|Q9BDJ5|VNN1_PIG	513
comp195571_c0_seq1	491	93	sp|Q6P4H8|F173B_HUMAN	233
comp216217_c0_seq1	328	85	sp|P11368|POL_IPMA	867
comp206687_c0_seq1	287	68	sp|Q78DX7|ROS1_MOUSE	2340
comp183751_c0_seq6	228	50	sp|P07207|NOTCH_DROME	2703
comp185374_c0_seq1	322	75	sp|Q8BLD9|DRD5_MOUSE	478
comp198073_c0_seq1	447	84	sp|P10394|POL4_DROME	1237
comp178836_c0_seq1	532	159	sp|F6R2G2|NLRC4_XENTR	997
comp189959_c0_seq1	401	74	sp|P79102|CP3AS_BOVIN	507
comp200880_c0_seq1	355	78	sp|Q9QX29|TRPC5_MOUSE	975
comp198112_c0_seq1	242	43	sp|P79331|ATS2_BOVIN	1205
comp208384_c0_seq1	858	270	sp|P21551|WNT1_AMBME	369
comp186977_c0_seq1	318	86	sp|Q923L3|CSMD1_MOUSE	3564
comp204171_c0_seq1	211	64	sp|P31424|GRM5_RAT	1203
comp197080_c0_seq1	321	65	sp|Q6DFF6|KLH20_XENLA	604
comp190156_c0_seq1	827	165	sp|P48057|SC6A1_MUSCO	598
comp182004_c0_seq1	419	126	sp|Q7M3K2|PELET_DROME	751
comp178039_c0_seq1	474	129	sp|O75581|LRP6_HUMAN	1613
comp208012_c0_seq1	745	133	sp|Q6ZTZ1|MSD1_HUMAN	278
comp188890_c0_seq1	569	189	sp|Q9LXD6|BXL3_ARATH	773
comp194749_c0_seq1	541	174	sp|B3EWZ3|CADN_ACRMI	1675
comp185572_c0_seq2	724	224	sp|P22071|3BHS1_RAT	373
comp189286_c0_seq1	495	162	sp|F6QEU4|LIN41_XENTR	814
comp185543_c0_seq1	499	155	sp|A4IF63|TRIM2_BOVIN	744
comp189429_c0_seq1	269	87	sp|P0CT43|TF28_SCHPO	1333
comp198340_c0_seq1	618	62	sp|Q5RG49|ACSF4_DANRE	1149
comp189086_c0_seq1	365	80	sp|Q9YH58|FTCD_CHICK	541
comp192195_c0_seq1	572	145	sp|Q02294|CAC1B_RAT	2336
comp194245_c0_seq1	456	30	sp|O73791|TIE2_DANRE	1116
comp208580_c0_seq1	610	192	sp|P83852|CBPD_LOPSP	380
comp178750_c0_seq2	390	104	sp|Q7PIR5|TRET1_ANOGA	793
comp212855_c0_seq1	206	45	sp|O02751|CFDP2_BOVIN	592
comp210404_c0_seq1	449	130	sp|Q13535|ATR_HUMAN	2644
comp209044_c0_seq1	1150	225	sp|Q9NY46|SCN3A_HUMAN	2000
comp205722_c0_seq1	208	51	sp|Q8ZWC4|Y1861_PYRAE	256
comp188649_c0_seq1	464	101	sp|Q7ZUV2|KTNB1_DANRE	694
comp215851_c0_seq1	311	102	sp|P51399|LOX5_MESAU	673
comp216315_c0_seq1	1104	106	sp|Q7Q6R1|SNMP2_ANOGA	577
comp203930_c0_seq2	365	69	sp|D9IQ16|GXN_ACRMI	338
comp199389_c0_seq1	489	129	sp|Q504N2|S22AF_MOUSE	544
comp186476_c0_seq1	461	84	sp|P98167|SSPO_BOVIN	5146
comp203715_c0_seq1	457	149	sp|Q2LE78|BTBD6_XENLA	529
comp186560_c0_seq1	803	162	sp|P14381|YTX2_XENLA	1308
comp208098_c0_seq1	690	183	sp|F6QEU4|LIN41_XENTR	814
comp191574_c0_seq1	329	109	sp|Q39050|CKL11_ARATH	457
comp207862_c0_seq1	309	56	sp|Q1L908|MSTO1_DANRE	591
comp183000_c0_seq1	785	261	sp|Q12955|ANK3_HUMAN	4377
comp196738_c0_seq3	456	62	sp|Q8N9H8|MUT7_HUMAN	876
comp203802_c0_seq1	331	109	sp|Q5REZ5|PTPS_PONAB	145
comp182121_c0_seq1	1061	244	sp|Q8LEV3|Y2060_ARATH	809
comp202743_c0_seq1	360	86	sp|Q78P75|DYL2_RAT	89
comp181872_c0_seq2	862	94	sp|O94910|AGRL1_HUMAN	1474
comp188096_c0_seq1	301	92	sp|Q6GNY1|MIB1_XENLA	1011
comp195018_c0_seq1	203	67	sp|Q6ZPS6|AKIB1_MOUSE	1085
comp207853_c0_seq1	479	153	sp|A6H603|NWD1_MOUSE	1563
comp208255_c0_seq2	1053	333	sp|Q92823|NRCAM_HUMAN	1304
comp184804_c0_seq1	559	38	sp|Q566Y9|MPPE1_DANRE	381
comp181858_c0_seq1	237	62	sp|Q13948|CASP_HUMAN	678
comp201571_c0_seq1	337	92	sp|Q54QX3|CSN1_DICDI	458
comp199415_c0_seq1	658	191	sp|Q9H7Z3|NRDE2_HUMAN	1164
comp187427_c0_seq1	330	96	sp|Q9J5I9|V012_FOWPN	331
comp190135_c0_seq1	424	130	sp|A7SLC8|NAT9_NEMVE	198
comp186725_c0_seq1	431	118	sp|Q7TQN3|WFKN2_MOUSE	571
comp176895_c0_seq1	791	254	sp|P61752|HRH2_PONPY	359
comp201334_c0_seq6	299	58	sp|Q59WG5|Y2336_CANAL	202
comp189204_c0_seq1	366	55	sp|Q3TUF7|YETS2_MOUSE	1407
comp216549_c0_seq1	236	78	sp|P59266|FITM2_MOUSE	262
comp196835_c0_seq2	234	53	sp|O93403|CHST3_TETCF	441
comp190861_c0_seq1	299	99	sp|P0CQ76|DBP2_CRYNJ	540
comp208947_c0_seq1	703	231	sp|P36982|PP2C_LEICH	406
comp181385_c0_seq2	617	49	sp|G3V7W1|PDCD6_RAT	191
comp183599_c0_seq1	285	83	sp|Q9ULJ7|ANR50_HUMAN	1429
comp184436_c0_seq1	290	91	sp|Q5G872|SCUB2_DANRE	1010
comp206831_c0_seq1	362	76	sp|Q4LBB6|OCTB3_DROME	1256
comp182867_c0_seq3	386	107	sp|O00370|LORF2_HUMAN	1275
comp198910_c0_seq1	343	42	sp|Q588U8|CFDP2_TRAJA	574
comp200096_c0_seq1	441	130	sp|Q96SL4|GPX7_HUMAN	187
comp211344_c0_seq3	318	85	sp|Q8BMA5|NPAT_MOUSE	1420
comp177985_c0_seq3	352	109	sp|O18276|GBRB_CAEEL	550
comp209518_c0_seq1	451	149	sp|Q13332|PTPRS_HUMAN	1948
comp184414_c0_seq1	220	43	sp|Q19084|OAR2_CAEEL	468
comp187445_c0_seq1	467	117	sp|Q5XUX1|FBXW9_HUMAN	488
comp202479_c0_seq1	217	70	sp|Q9WJR5|POK19_HUMAN	959
comp191248_c0_seq1	714	230	sp|Q9Y6A2|CP46A_HUMAN	500
comp218999_c0_seq1	348	95	sp|Q5F2N4|FUT10_CANLF	478
comp187620_c0_seq2	348	68	sp|Q9N1R2|EAA4_CANLF	564
comp189783_c0_seq1	339	88	sp|A6H737|LOXL2_BOVIN	774
comp189389_c0_seq2	423	70	sp|Q4QR03|MD31A_XENLA	128
comp198324_c0_seq1	466	62	sp|Q66HG9|MAVS_RAT	507
comp184014_c0_seq3	494	131	sp|Q7Z020|TRPA1_DROME	1197
comp201097_c0_seq1	346	45	sp|Q8TCT6|SPPL3_HUMAN	385
comp186334_c0_seq1	615	84	sp|A7SL20|RRP36_NEMVE	247
comp208618_c0_seq1	289	53	sp|Q19529|CMC3_CAEEL	531
comp214116_c0_seq1	266	74	sp|Q91641|THIB_XENLA	688
comp204743_c0_seq1	532	172	sp|B8V7S0|CPP1_ACRMI	435
comp217846_c0_seq1	610	90	sp|Q9UHE5|NAT8_HUMAN	227
comp213254_c0_seq1	204	59	sp|Q8VD04|GRAP1_MOUSE	806
comp198357_c0_seq1	336	88	sp|Q3UNX5|ACSM3_MOUSE	580
comp191650_c0_seq1	478	78	sp|Q04962|FA12_CAVPO	603
comp207037_c0_seq1	300	88	sp|Q9H0C8|ILKAP_HUMAN	392
comp217684_c0_seq1	460	145	sp|Q09575|YRD6_CAEEL	1268
comp211406_c0_seq1	273	64	sp|Q61115|PTC1_MOUSE	1434
comp204347_c0_seq1	289	90	sp|Q2NL11|CH074_BOVIN	293
comp201788_c0_seq1	533	172	sp|Q5R4M2|ULK4_PONAB	1275
comp189239_c0_seq1	292	64	sp|Q9NXG6|P4HTM_HUMAN	502
comp214758_c0_seq1	751	184	sp|A2ABU4|MYOM3_MOUSE	1439
comp190791_c0_seq1	427	138	sp|P25340|ERG4_YEAST	473
comp183430_c0_seq1	256	71	sp|Q38773|CDC2B_ANTMA	280
comp217277_c0_seq1	762	251	sp|Q01484|ANK2_HUMAN	3957
comp185105_c0_seq1	426	128	sp|P16295|FA9_CAVPO	285
comp188584_c0_seq1	669	222	sp|Q6P4S8|INT1_MOUSE	2195
comp186722_c0_seq1	339	87	sp|Q9CL21|RECQ_PASMU	632
comp205671_c0_seq1	235	51	sp|Q92805|GOGA1_HUMAN	767
comp211173_c0_seq1	597	140	sp|P17972|KCNAW_DROME	498
comp188999_c0_seq1	829	226	sp|O02751|CFDP2_BOVIN	592
comp202814_c0_seq1	570	185	sp|Q07864|DPOE1_HUMAN	2286
comp185463_c0_seq1	1137	222	sp|O44252|ROST_DROME	275
comp189065_c0_seq1	915	296	sp|O94489|EF3_SCHPO	1047
comp182872_c0_seq1	329	109	sp|A2RUV0|NOTC1_XENTR	2522
comp196865_c0_seq1	322	104	sp|P35546|RET_MOUSE	1115
comp213137_c0_seq1	526	142	sp|Q9BRB3|PIGQ_HUMAN	760
comp179388_c0_seq1	1334	178	sp|O42401|MATN3_CHICK	452
comp179738_c0_seq3	313	100	sp|O93233|PLIB_GLOBS	331
comp182058_c0_seq1	457	69	sp|A7S1A4|FMC1_NEMVE	103
comp208185_c0_seq1	337	89	sp|Q99741|CDC6_HUMAN	560
comp204845_c0_seq2	211	59	sp|P04323|POL3_DROME	1058
comp215269_c0_seq1	215	68	sp|O70513|LG3BP_RAT	574
comp193844_c0_seq1	474	108	sp|Q8TDB6|DTX3L_HUMAN	740
comp184808_c0_seq1	465	140	sp|Q5GH73|XKR6_HUMAN	641
comp206473_c0_seq2	517	162	sp|B3EWZ6|MLRP2_ACRMI	7311
comp210646_c0_seq1	466	75	sp|A1CFL8|PATK_ASPCL	1720
comp214691_c0_seq1	617	108	sp|Q10248|YD1K_SCHPO	298
comp180798_c0_seq1	757	252	sp|Q7Z407|CSMD3_HUMAN	3707
comp194376_c0_seq1	365	108	sp|Q9M2U3|ALPL_ARATH	406
comp182729_c0_seq1	482	154	sp|Q3B8D5|KATL2_XENLA	505
comp214638_c0_seq1	252	63	sp|Q9NB71|HIW_DROME	5233
comp208950_c0_seq1	389	115	sp|Q91W61|FXL15_MOUSE	300
comp202288_c0_seq1	471	80	sp|Q19673|TYR3_CAEEL	693
comp181197_c0_seq1	249	80	sp|Q38HS3|KLRD1_CANLF	179
comp192243_c0_seq1	289	96	sp|Q7Z443|PK1L3_HUMAN	1732
comp207716_c0_seq1	303	43	sp|Q96MM6|HS12B_HUMAN	686
comp205948_c0_seq1	366	116	sp|Q93YP9|ERDL4_ARATH	488
comp191124_c0_seq4	285	76	sp|Q8N5T2|TBC19_HUMAN	526
comp217382_c0_seq1	568	156	sp|A8MPX8|PP2D1_HUMAN	630
comp178881_c0_seq2	375	108	sp|Q8BJ64|CHDH_MOUSE	596
comp194043_c0_seq1	683	217	sp|P35234|PTN5_RAT	369
comp185472_c0_seq1	477	137	sp|Q3UGY8|BIG3_MOUSE	2170
comp184004_c0_seq1	495	92	sp|O60290|ZN862_HUMAN	1169
comp188477_c0_seq2	964	320	sp|Q9P5N0|ABC3_SCHPO	1465
comp194848_c0_seq1	237	76	sp|Q9HLN1|Y196_THEAC	208
comp204767_c0_seq1	462	138	sp|Q03614|NTDO_CAEEL	615
comp204443_c0_seq1	415	105	sp|Q9WVS9|CLOCK_RAT	862
comp212000_c0_seq1	308	102	sp|Q9P215|POGK_HUMAN	609
comp202832_c0_seq1	342	78	sp|Q9M2U3|ALPL_ARATH	406
comp206031_c0_seq1	661	219	sp|Q9Z265|CHK2_MOUSE	546
comp214407_c0_seq1	822	248	sp|Q8I7P9|POL5_DROME	1003
comp189111_c0_seq1	776	257	sp|Q6PE54|DHX40_MOUSE	779
comp194106_c0_seq1	246	75	sp|Q08DY9|CASP3_BOVIN	275
comp211576_c0_seq1	506	126	sp|D3YXG0|HMCN1_MOUSE	5634
comp204713_c0_seq1	228	75	sp|Q9SR22|PAE5_ARATH	427
comp195249_c0_seq1	412	71	sp|Q29RV0|CDN2D_BOVIN	166
comp204480_c0_seq1	217	50	sp|A2BUJ6|OBG_PROM5	327
comp210435_c0_seq1	321	86	sp|M9MRI4|TRIM9_DROME	740
comp186613_c0_seq1	322	101	sp|Q4GZT4|ABCG2_BOVIN	655
comp209143_c0_seq1	285	89	sp|P19643|AOFB_RAT	520
comp213607_c0_seq1	578	46	sp|Q9D7Q1|CHIT1_MOUSE	464
comp188983_c0_seq1	532	49	sp|Q8VHG2|AMOT_MOUSE	1126
comp186063_c0_seq1	270	35	sp|P62914|RL11_RAT	178
comp201026_c0_seq1	312	97	sp|Q9R080|GPSM1_RAT	673
comp183751_c0_seq4	330	109	sp|Q70E20|SNED1_MOUSE	1403
comp190757_c0_seq1	589	145	sp|Q8N4L1|T151A_HUMAN	468
comp203270_c0_seq1	418	103	sp|Q5F3X0|LCLT1_CHICK	378
comp218225_c0_seq1	701	81	sp|Q4VC17|ATS18_MOUSE	1219
comp194728_c0_seq1	321	48	sp|Q7XXL2|4CLL9_ORYSJ	555
comp184846_c0_seq1	954	162	sp|Q20681|BAT38_CAEEL	387
comp210904_c0_seq1	670	181	sp|Q07929|SP63_STRPU	470
comp179480_c0_seq2	487	151	sp|P0CT39|TF26_SCHPO	1333
comp189154_c0_seq1	387	119	sp|Q3V0L5|LRC43_MOUSE	667
comp183619_c0_seq1	524	109	sp|Q8BIW9|CTF18_MOUSE	969
comp188001_c0_seq1	792	256	sp|Q9HCU4|CELR2_HUMAN	2923
comp204639_c0_seq1	687	189	sp|Q0VEJ0|CEP76_MOUSE	659
comp187413_c0_seq1	371	95	sp|C4LLD6|MSHA_CORK4	451
comp208055_c0_seq1	269	87	sp|Q5E9H9|ABHDA_BOVIN	306
comp185141_c0_seq1	297	49	sp|Q13823|NOG2_HUMAN	731
comp215905_c0_seq1	292	97	sp|Q9D2V5|AAR2_MOUSE	384
comp180069_c0_seq1	761	187	sp|P42325|NCAH_DROME	190
comp218130_c0_seq1	248	73	sp|P08630|BTKL_DROME	786
comp183987_c0_seq1	294	71	sp|P0DKH2|RI2BC_ARATH	158
comp186531_c0_seq1	427	122	sp|Q8BKN5|GCP5_MOUSE	1024
comp186991_c0_seq1	745	137	sp|Q9WU25|ADA1A_CAVPO	466
comp184420_c0_seq1	235	74	sp|O57382|TLL2_XENLA	1019
comp190682_c0_seq2	397	45	sp|Q80TS3|AGRL3_MOUSE	1537
comp211323_c0_seq1	382	67	sp|Q9ZEP4|CSEB_STRCO	234
comp192760_c0_seq1	329	90	sp|Q9C8G9|AB1C_ARATH	1622
comp208203_c0_seq3	201	66	sp|Q9C040|TRIM2_HUMAN	744
comp177071_c0_seq1	468	134	sp|Q80VL1|TDRKH_MOUSE	560
comp189998_c0_seq1	1100	320	sp|O70511|ANK3_RAT	2622
comp184023_c0_seq1	579	158	sp|E7F6T8|UBP37_DANRE	937
comp203358_c0_seq1	257	68	sp|Q5UQ60|YL662_MIMIV	462
comp214136_c0_seq1	533	176	sp|Q0V9P1|HNMT_XENTR	293
comp185617_c0_seq1	253	52	sp|Q92626|PXDN_HUMAN	1479
comp180307_c0_seq1	903	183	sp|Q38912|RAC3_ARATH	198
comp203357_c0_seq1	693	96	sp|Q804S6|EMX1_DANRE	231
comp204936_c0_seq1	670	176	sp|Q502K1|EXOG_DANRE	343
comp199936_c0_seq1	1053	302	sp|Q498L9|KI15B_XENLA	1387
comp187285_c0_seq2	746	169	sp|Q9QZ05|E2AK4_MOUSE	1648
comp201870_c0_seq1	505	167	sp|B1ANS9|WDR64_HUMAN	1081
comp178940_c0_seq1	380	105	sp|Q8VWF5|AML5_ARATH	800
comp204689_c0_seq1	259	77	sp|Q8NEG5|ZSWM2_HUMAN	633
comp214309_c0_seq1	778	158	sp|Q494W8|CRFM7_HUMAN	412
comp204533_c0_seq1	780	172	sp|O43683|BUB1_HUMAN	1085
comp219294_c0_seq1	396	110	sp|Q5ZKD9|KLH20_CHICK	610
comp205274_c0_seq1	677	187	sp|Q6QNM1|KC1_TOXGO	324
comp205146_c0_seq1	259	65	sp|Q0VBL1|TIGD2_MOUSE	525
comp196738_c0_seq1	598	81	sp|Q8N9H8|MUT7_HUMAN	876
comp190369_c0_seq1	368	121	sp|Q8IWY4|SCUB1_HUMAN	988
comp208489_c0_seq1	468	155	sp|Q5R8Y3|RPR1A_PONAB	312
comp182892_c0_seq1	237	59	sp|D8VNT0|FCNV4_CERRY	345
comp189814_c0_seq1	640	84	sp|Q54SV3|ALN1_DICDI	649
comp204801_c0_seq1	706	208	sp|Q6TDP4|KLH17_HUMAN	642
comp178783_c0_seq1	986	89	sp|P13466|GELA_DICDI	857
comp178266_c0_seq1	1221	390	sp|Q9VCA2|ORCT_DROME	548
comp200417_c0_seq1	736	190	sp|Q8C0T7|MFSD9_MOUSE	466
comp197152_c0_seq1	969	266	sp|A2RU49|HYKK_HUMAN	373
comp200340_c0_seq1	294	77	sp|Q26627|SUREJ_STRPU	1450
comp204758_c0_seq1	353	63	sp|Q05982|NDKA_RAT	152
comp204506_c0_seq1	760	81	sp|Q0V8S9|CNTP5_CHICK	1305
comp189230_c0_seq1	374	117	sp|Q8TE57|ATS16_HUMAN	1224
comp191248_c0_seq3	398	122	sp|Q9Y6A2|CP46A_HUMAN	500
comp176018_c0_seq1	378	125	sp|Q99020|ROAA_MOUSE	285
comp195101_c0_seq2	287	48	sp|O93375|COE2_DANRE	579
comp189319_c0_seq1	310	103	sp|Q7Z407|CSMD3_HUMAN	3707
comp206675_c0_seq1	678	210	sp|Q9UHI6|DDX20_HUMAN	824
comp212559_c0_seq1	387	55	sp|Q14246|AGRE1_HUMAN	886
comp213005_c0_seq1	572	136	sp|B6CJY4|TRAF6_CERAT	522
comp208433_c0_seq1	606	125	sp|Q8N371|KDM8_HUMAN	416
comp185011_c0_seq1	449	76	sp|Q09630|GRM1_CAEEL	999
comp210690_c0_seq1	782	176	sp|P58283|RN216_MOUSE	853
comp202485_c0_seq1	333	57	sp|G5ED65|VER1_CAEEL	1083
comp184118_c0_seq1	603	200	sp|Q8N697|S15A4_HUMAN	577
comp208203_c0_seq1	228	56	sp|A4IF63|TRIM2_BOVIN	744
comp183870_c0_seq1	805	176	sp|Q90610|NEO1_CHICK	1443
comp190222_c0_seq1	829	264	sp|B3DLB3|ANM2_XENTR	433
comp186025_c0_seq1	381	118	sp|Q6UVY6|MOXD1_HUMAN	613
comp181575_c0_seq1	323	74	sp|Q8TER0|SNED1_HUMAN	1413
comp184515_c0_seq1	661	102	sp|P28285|5HT2A_DROME	834
comp184014_c0_seq1	578	165	sp|Q7Z020|TRPA1_DROME	1197
comp211344_c0_seq1	343	85	sp|Q8BMA5|NPAT_MOUSE	1420
comp197850_c0_seq1	224	74	sp|Q9NU22|MDN1_HUMAN	5596
comp185089_c0_seq1	281	63	sp|P08570|RLA1_DROME	112
comp178411_c0_seq1	782	114	sp|Q6QLM7|KIF5A_RAT	1027
comp189373_c0_seq1	308	37	sp|Q088J2|RHLB_SHEFN	434
comp180381_c0_seq1	754	170	sp|Q6NUT3|MFS12_HUMAN	480
comp176310_c0_seq1	387	115	sp|P22756|GRIK1_RAT	949
comp201845_c0_seq1	695	137	sp|A2VE15|FADS6_BOVIN	342
comp191903_c0_seq1	1408	199	sp|P10586|PTPRF_HUMAN	1907
comp184247_c0_seq2	344	108	sp|Q810N6|ANR45_MOUSE	248
comp212540_c0_seq1	308	71	sp|Q5R4X5|ZNF22_PONAB	224
comp193946_c0_seq1	209	67	sp|Q91648|BMI1A_XENLA	326
comp216385_c0_seq1	513	89	sp|Q49LR9|XKR9_PANTR	373
comp202870_c0_seq1	278	87	sp|O75445|USH2A_HUMAN	5202
comp210650_c0_seq1	249	83	sp|P47826|RLA0_CHICK	316
comp181975_c0_seq2	339	71	sp|P46822|KLC_CAEEL	540
comp218184_c0_seq1	370	102	sp|A2BGR3|ERC6L_DANRE	1451
comp181768_c0_seq1	426	140	sp|P14381|YTX2_XENLA	1308
comp220561_c0_seq1	549	181	sp|Q0P5B7|AAAD_BOVIN	399
comp200289_c0_seq1	452	110	sp|P02362|RS7_XENLA	194
comp205296_c0_seq1	630	172	sp|Q9VAP3|CTLH2_DROME	796
comp255023_c0_seq1	258	37	sp|O15162|PLS1_HUMAN	318
comp244649_c0_seq1	310	67	sp|Q0MVP0|TYRO_PELES	532
comp260942_c0_seq1	409	104	sp|Q94K49|ALP1_ARATH	396
comp225169_c0_seq1	324	105	sp|P27681|GBRG3_MOUSE	467
comp262193_c0_seq1	223	62	sp|Q93VQ0|VCL1_ARATH	858
comp257973_c0_seq1	276	87	sp|Q6QMZ7|RL12_CHILA	165
comp236278_c0_seq1	323	54	sp|Q9Y257|KCNK6_HUMAN	313
comp229675_c0_seq1	209	60	sp|P48166|RL44_CAEEL	105
comp232952_c0_seq1	493	164	sp|P97739|ECE1_CAVPO	754
comp236807_c0_seq1	205	67	sp|P02556|TBB_LYTPI	177
comp263265_c0_seq1	474	110	sp|Q7YTC2|OTP_SACKO	322
comp232062_c0_seq1	294	82	sp|A9C3R9|RP65B_DANRE	532
comp240209_c0_seq1	231	65	sp|P39428|TRAF1_MOUSE	409
comp260606_c0_seq1	515	142	sp|B3EWY9|MLP_ACRMI	1594
comp258868_c0_seq1	586	171	sp|Q86WI1|PKHL1_HUMAN	4243
comp224845_c0_seq1	614	153	sp|P91685|GRM_DROME	976
comp227360_c0_seq1	747	119	sp|P12389|ACHA2_RAT	511
comp222394_c0_seq1	259	85	sp|Q05090|KLC_STRPU	686
comp227271_c0_seq1	301	90	sp|Q21178|NAS17_CAEEL	429
comp238893_c0_seq2	352	108	sp|Q6PCG0|143GA_XENLA	247
comp255315_c0_seq1	323	65	sp|Q9FLX3|FB293_ARATH	269
comp242123_c0_seq1	338	85	sp|Q8VWF5|AML5_ARATH	800
comp250247_c0_seq1	392	129	sp|Q86YR5|GPSM1_HUMAN	675
comp258560_c0_seq1	447	135	sp|P56485|ACKR3_MOUSE	362
comp240743_c0_seq1	593	145	sp|Q9UJA9|ENPP5_HUMAN	477
comp238070_c0_seq1	403	56	sp|Q9H4G4|GAPR1_HUMAN	154
comp247599_c0_seq1	1111	317	sp|Q9UIF7|MUTYH_HUMAN	546
comp249311_c0_seq1	276	85	sp|Q5UPF8|YL088_MIMIV	879
comp243814_c0_seq1	280	74	sp|P14569|ATP6_LOCMI	225
comp262076_c0_seq1	467	150	sp|Q5M7E3|NSUN4_XENLA	406
comp223393_c0_seq1	297	66	sp|Q96PB1|CASD1_HUMAN	797
comp255307_c0_seq1	465	103	sp|Q9Y343|SNX24_HUMAN	169
comp232971_c0_seq1	413	125	sp|P11369|LORF2_MOUSE	1281
comp226285_c0_seq2	320	61	sp|Q20176|NAS39_CAEEL	951
comp223145_c0_seq2	308	83	sp|P08548|LIN1_NYCCO	1260
comp232929_c0_seq1	504	129	sp|B8UU59|PK1L_ACRMI	3029
comp251980_c0_seq1	281	84	sp|Q9P2E3|ZNFX1_HUMAN	1918
comp259518_c0_seq1	396	84	sp|Q5DW34|EHMT1_MOUSE	1296
comp225151_c0_seq1	616	162	sp|Q9CZ92|CENPP_MOUSE	286
comp229522_c0_seq1	265	69	sp|Q60431|CASP3_MESAU	277
comp250813_c0_seq1	761	225	sp|Q9TU53|CUBN_CANLF	3620
comp239797_c0_seq1	255	68	sp|Q7Z0T8|RL24_SCHJA	156
comp259962_c0_seq1	478	143	sp|Q5F477|LDAH_CHICK	324
comp259411_c0_seq1	724	194	sp|Q9NXG6|P4HTM_HUMAN	502
comp230099_c0_seq1	481	127	sp|Q6NTV6|INF2_XENLA	1099
comp232480_c0_seq1	600	189	sp|Q9BQI6|SLF1_HUMAN	1058
comp235028_c0_seq1	275	75	sp|Q80SV1|LHPL1_MOUSE	220
comp254187_c0_seq1	1539	191	sp|O97862|CYTC_RABIT	148
comp233925_c0_seq1	209	68	sp|P21397|AOFA_HUMAN	527
comp261525_c0_seq1	270	78	sp|P10758|LITH_RAT	165
comp245583_c0_seq1	236	78	sp|Q1PSW8|LIN41_MOUSE	855
comp230075_c0_seq1	649	115	sp|Q0P4Y1|HISAT_XENTR	324
comp246771_c0_seq1	380	117	sp|Q9LHQ6|OCT4_ARATH	526
comp223578_c0_seq3	438	124	sp|P77475|YQAB_ECOLI	188
comp224882_c0_seq1	263	87	sp|Q41782|TBB4_MAIZE	447
comp237394_c0_seq1	232	64	sp|Q5GRG2|EST5A_RAT	575
comp224705_c0_seq1	575	185	sp|Q0P4U8|SMAL1_XENTR	942
comp231262_c0_seq1	316	89	sp|A4IFH5|ALAT1_BOVIN	496
comp221864_c0_seq1	259	70	sp|Q8I7P9|POL5_DROME	1003
comp224598_c0_seq1	270	54	sp|P0C6B8|SVEP1_RAT	3564
comp261226_c0_seq1	601	200	sp|Q8NHH1|TTL11_HUMAN	800
comp258398_c0_seq1	241	76	sp|Q6UWJ1|TMCO3_HUMAN	677
comp251269_c0_seq1	757	237	sp|P91685|GRM_DROME	976
comp229554_c0_seq1	275	66	sp|Q8K2I1|FNTB_MOUSE	437
comp257464_c0_seq1	322	106	sp|Q9SMZ4|AASS_ARATH	1064
comp223360_c0_seq2	212	68	sp|Q5RDV8|METL6_PONAB	282
comp223082_c0_seq1	279	92	sp|Q14032|BAAT_HUMAN	418
comp227405_c0_seq1	333	107	sp|Q9Y3D8|KAD6_HUMAN	172
comp231861_c0_seq2	629	196	sp|Q8NFZ3|NLGNY_HUMAN	816
comp225831_c0_seq1	436	126	sp|B2IZD3|BDLP_NOSP7	693
comp224574_c0_seq1	420	105	sp|Q3T130|TM45B_BOVIN	276
comp228468_c0_seq1	978	319	sp|Q96372|CDC48_CAPAN	805
